crop,tissue,prep,region_group,anatomy,native_voxel_nm,analysis_voxel_nm,run,metric_family,metric,value
crop1039,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,cell_fraction,0.8078905
crop1039,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,ecs_volume_um3,0.786880512
crop1039,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,cell_volume_um3,3.309119488
crop1039,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,total_volume_um3,4.096
crop1042,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,total_voxels,64000000.0
crop1042,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,ecs_voxels,11267857.0
crop1042,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,ecs_primary_voxels,11267857.0
crop1042,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,ecs_bm_voxels,0.0
crop1042,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,cell_voxels,52732143.0
crop1042,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,ecs_fraction,0.176060265625
crop1042,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,cell_fraction,0.823939734375
crop1042,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,ecs_volume_um3,0.721142848
crop1042,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,cell_volume_um3,3.374857152
crop1042,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,total_volume_um3,4.096
crop1032,Kidney,Chemical,PCT base,PCT base,4.0,4.0,native,volume_fraction,total_voxels,64000000.0
crop1032,Kidney,Chemical,PCT base,PCT base,4.0,4.0,native,volume_fraction,ecs_voxels,19408691.0
crop1032,Kidney,Chemical,PCT base,PCT base,4.0,4.0,native,volume_fraction,ecs_primary_voxels,12761063.0
crop1032,Kidney,Chemical,PCT base,PCT base,4.0,4.0,native,volume_fraction,ecs_bm_voxels,6647628.0
crop1032,Kidney,Chemical,PCT base,PCT base,4.0,4.0,native,volume_fraction,cell_voxels,44591307.0
crop1032,Kidney,Chemical,PCT base,PCT base,4.0,4.0,native,volume_fraction,ecs_fraction,0.303260796875
crop1032,Kidney,Chemical,PCT base,PCT base,4.0,4.0,native,volume_fraction,cell_fraction,0.696739171875
crop1032,Kidney,Chemical,PCT base,PCT base,4.0,4.0,native,volume_fraction,ecs_volume_um3,1.242156224
crop1032,Kidney,Chemical,PCT base,PCT base,4.0,4.0,native,volume_fraction,cell_volume_um3,2.853843648
crop1032,Kidney,Chemical,PCT base,PCT base,4.0,4.0,native,volume_fraction,total_volume_um3,4.096
crop1030,Kidney,Chemical,DCT base,DCT base,4.0,4.0,native,volume_fraction,total_voxels,80000000.0
crop1030,Kidney,Chemical,DCT base,DCT base,4.0,4.0,native,volume_fraction,ecs_voxels,15596505.0
crop1030,Kidney,Chemical,DCT base,DCT base,4.0,4.0,native,volume_fraction,ecs_primary_voxels,10957994.0
crop1030,Kidney,Chemical,DCT base,DCT base,4.0,4.0,native,volume_fraction,ecs_bm_voxels,4638511.0
crop1030,Kidney,Chemical,DCT base,DCT base,4.0,4.0,native,volume_fraction,cell_voxels,64403495.0
crop1030,Kidney,Chemical,DCT base,DCT base,4.0,4.0,native,volume_fraction,ecs_fraction,0.1949563125
crop1030,Kidney,Chemical,DCT base,DCT base,4.0,4.0,native,volume_fraction,cell_fraction,0.8050436875
crop1030,Kidney,Chemical,DCT base,DCT base,4.0,4.0,native,volume_fraction,ecs_volume_um3,0.99817632
crop1030,Kidney,Chemical,DCT base,DCT base,4.0,4.0,native,volume_fraction,cell_volume_um3,4.12182368
crop1030,Kidney,Chemical,DCT base,DCT base,4.0,4.0,native,volume_fraction,total_volume_um3,5.12
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,native,volume_fraction,total_voxels,64000000.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,native,volume_fraction,ecs_voxels,5578838.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,native,volume_fraction,ecs_primary_voxels,5578838.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,native,volume_fraction,ecs_bm_voxels,0.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,native,volume_fraction,cell_voxels,58421162.0
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,native,volume_fraction,ecs_fraction,0.08716934375
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,native,volume_fraction,cell_fraction,0.91283065625
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,native,volume_fraction,ecs_volume_um3,0.044630704
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,native,volume_fraction,cell_volume_um3,0.467369296
crop1034,Cortex,Chemical,,Neuropil (synaptic cleft),2.0,2.0,native,volume_fraction,total_volume_um3,0.512
crop1044,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,4.0,4.0,native,volume_fraction,total_voxels,64000000.0
crop1044,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,4.0,4.0,native,volume_fraction,ecs_voxels,14025534.0
crop1044,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,4.0,4.0,native,volume_fraction,ecs_primary_voxels,14025534.0
crop1044,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,4.0,4.0,native,volume_fraction,ecs_bm_voxels,0.0
crop1044,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,4.0,4.0,native,volume_fraction,cell_voxels,49974466.0
crop1044,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,4.0,4.0,native,volume_fraction,ecs_fraction,0.21914896875
crop1044,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,4.0,4.0,native,volume_fraction,cell_fraction,0.78085103125
crop1044,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,4.0,4.0,native,volume_fraction,ecs_volume_um3,0.897634176
crop1044,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,4.0,4.0,native,volume_fraction,cell_volume_um3,3.198365824
crop1044,Liver,Chemical,Hepatocyte lateral,Hepatocyte lateral,4.0,4.0,native,volume_fraction,total_volume_um3,4.096
crop1041,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,total_voxels,64000000.0
crop1041,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,ecs_voxels,17191268.0
crop1041,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,ecs_primary_voxels,17191268.0
crop1041,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,ecs_bm_voxels,0.0
crop1041,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,cell_voxels,46808732.0
crop1041,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,ecs_fraction,0.2686135625
crop1041,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,cell_fraction,0.7313864375
crop1041,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,ecs_volume_um3,1.100241152
crop1041,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,cell_volume_um3,2.995758848
crop1041,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,total_volume_um3,4.096
crop1040,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,total_voxels,64000000.0
crop1040,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,ecs_voxels,14468289.0
crop1040,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,ecs_primary_voxels,14468289.0
crop1040,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,ecs_bm_voxels,0.0
crop1040,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,cell_voxels,49531711.0
crop1040,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,ecs_fraction,0.226067015625
crop1040,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,cell_fraction,0.773932984375
crop1040,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,ecs_volume_um3,0.925970496
crop1040,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,cell_volume_um3,3.170029504
crop1040,Liver,Chemical,Bile canaliculus,Bile canaliculus,4.0,4.0,native,volume_fraction,total_volume_um3,4.096
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,native,volume_fraction,total_voxels,108000000.0
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,native,volume_fraction,ecs_voxels,47953778.0
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,native,volume_fraction,ecs_primary_voxels,41539024.0
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,native,volume_fraction,ecs_bm_voxels,6414754.0
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,native,volume_fraction,cell_voxels,60046222.0
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,native,volume_fraction,ecs_fraction,0.444016462962963
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,native,volume_fraction,cell_fraction,0.5559835370370371
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,native,volume_fraction,ecs_volume_um3,3.069041792
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,native,volume_fraction,cell_volume_um3,3.842958208
crop1027,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,native,volume_fraction,total_volume_um3,6.912
crop1046,Cortex,Chemical,,Neurovascular (myelinated/unmyelinated fibers),2.0,2.0,native,volume_fraction,total_voxels,80000000.0
crop1046,Cortex,Chemical,,Neurovascular (myelinated/unmyelinated fibers),2.0,2.0,native,volume_fraction,ecs_voxels,13283138.0
crop1046,Cortex,Chemical,,Neurovascular (myelinated/unmyelinated fibers),2.0,2.0,native,volume_fraction,ecs_primary_voxels,13283138.0
crop1046,Cortex,Chemical,,Neurovascular (myelinated/unmyelinated fibers),2.0,2.0,native,volume_fraction,ecs_bm_voxels,0.0
crop1046,Cortex,Chemical,,Neurovascular (myelinated/unmyelinated fibers),2.0,2.0,native,volume_fraction,cell_voxels,66716862.0
crop1046,Cortex,Chemical,,Neurovascular (myelinated/unmyelinated fibers),2.0,2.0,native,volume_fraction,ecs_fraction,0.166039225
crop1046,Cortex,Chemical,,Neurovascular (myelinated/unmyelinated fibers),2.0,2.0,native,volume_fraction,cell_fraction,0.833960775
crop1046,Cortex,Chemical,,Neurovascular (myelinated/unmyelinated fibers),2.0,2.0,native,volume_fraction,ecs_volume_um3,0.106265104
crop1046,Cortex,Chemical,,Neurovascular (myelinated/unmyelinated fibers),2.0,2.0,native,volume_fraction,cell_volume_um3,0.533734896
crop1046,Cortex,Chemical,,Neurovascular (myelinated/unmyelinated fibers),2.0,2.0,native,volume_fraction,total_volume_um3,0.64
crop1135,Kidney,Rapid HPF,Glomerular,Glomerular interstitium,8.0,8.0,native,volume_fraction,total_voxels,9000000.0
crop1135,Kidney,Rapid HPF,Glomerular,Glomerular interstitium,8.0,8.0,native,volume_fraction,ecs_voxels,3134321.0
crop1135,Kidney,Rapid HPF,Glomerular,Glomerular interstitium,8.0,8.0,native,volume_fraction,ecs_primary_voxels,3134321.0
crop1135,Kidney,Rapid HPF,Glomerular,Glomerular interstitium,8.0,8.0,native,volume_fraction,ecs_bm_voxels,0.0
crop1135,Kidney,Rapid HPF,Glomerular,Glomerular interstitium,8.0,8.0,native,volume_fraction,cell_voxels,5865679.0
crop1135,Kidney,Rapid HPF,Glomerular,Glomerular interstitium,8.0,8.0,native,volume_fraction,ecs_fraction,0.34825788888888887
crop1135,Kidney,Rapid HPF,Glomerular,Glomerular interstitium,8.0,8.0,native,volume_fraction,cell_fraction,0.6517421111111111
crop1135,Kidney,Rapid HPF,Glomerular,Glomerular interstitium,8.0,8.0,native,volume_fraction,ecs_volume_um3,1.604772352
crop1135,Kidney,Rapid HPF,Glomerular,Glomerular interstitium,8.0,8.0,native,volume_fraction,cell_volume_um3,3.003227648
crop1135,Kidney,Rapid HPF,Glomerular,Glomerular interstitium,8.0,8.0,native,volume_fraction,total_volume_um3,4.608
crop1148,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,native,volume_fraction,total_voxels,16000000.0
crop1148,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,native,volume_fraction,ecs_voxels,1459143.0
crop1148,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,native,volume_fraction,ecs_primary_voxels,1459143.0
crop1148,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,native,volume_fraction,ecs_bm_voxels,0.0
crop1148,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,native,volume_fraction,cell_voxels,14540857.0
crop1148,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,native,volume_fraction,ecs_fraction,0.0911964375
crop1148,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,native,volume_fraction,cell_fraction,0.9088035625
crop1148,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,native,volume_fraction,ecs_volume_um3,0.747081216
crop1148,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,native,volume_fraction,cell_volume_um3,7.444918784
crop1148,Heart,Chemical,Intercalated disc,Intercalated disc,8.0,8.0,native,volume_fraction,total_volume_um3,8.192
crop1031,Kidney,Chemical,PCT lateral,PCT lateral,4.0,4.0,native,volume_fraction,total_voxels,250800000.0
crop1031,Kidney,Chemical,PCT lateral,PCT lateral,4.0,4.0,native,volume_fraction,ecs_voxels,3612809.0
crop1031,Kidney,Chemical,PCT lateral,PCT lateral,4.0,4.0,native,volume_fraction,ecs_primary_voxels,3612809.0
crop1031,Kidney,Chemical,PCT lateral,PCT lateral,4.0,4.0,native,volume_fraction,ecs_bm_voxels,0.0
crop1031,Kidney,Chemical,PCT lateral,PCT lateral,4.0,4.0,native,volume_fraction,cell_voxels,247187191.0
crop1031,Kidney,Chemical,PCT lateral,PCT lateral,4.0,4.0,native,volume_fraction,ecs_fraction,0.014405139553429027
crop1031,Kidney,Chemical,PCT lateral,PCT lateral,4.0,4.0,native,volume_fraction,cell_fraction,0.985594860446571
crop1031,Kidney,Chemical,PCT lateral,PCT lateral,4.0,4.0,native,volume_fraction,ecs_volume_um3,0.231219776
crop1031,Kidney,Chemical,PCT lateral,PCT lateral,4.0,4.0,native,volume_fraction,cell_volume_um3,15.819980224
crop1031,Kidney,Chemical,PCT lateral,PCT lateral,4.0,4.0,native,volume_fraction,total_volume_um3,16.0512
crop1043,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,total_voxels,64000000.0
crop1043,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,ecs_voxels,17013177.0
crop1043,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,ecs_primary_voxels,17013177.0
crop1043,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,ecs_bm_voxels,0.0
crop1043,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,cell_voxels,46986823.0
crop1043,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,ecs_fraction,0.265830890625
crop1043,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,cell_fraction,0.734169109375
crop1043,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,ecs_volume_um3,1.088843328
crop1043,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,cell_volume_um3,3.007156672
crop1043,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,total_volume_um3,4.096
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,2.0,native,volume_fraction,total_voxels,64000000.0
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,2.0,native,volume_fraction,ecs_voxels,6830094.0
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,2.0,native,volume_fraction,ecs_primary_voxels,6830094.0
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,2.0,native,volume_fraction,ecs_bm_voxels,0.0
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,2.0,native,volume_fraction,cell_voxels,57169906.0
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,2.0,native,volume_fraction,ecs_fraction,0.10672021875
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,2.0,native,volume_fraction,cell_fraction,0.89327978125
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,2.0,native,volume_fraction,ecs_volume_um3,0.054640752
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,2.0,native,volume_fraction,cell_volume_um3,0.457359248
crop1036,Cortex,Chemical,,Glial-neuronal (synaptic clefts),2.0,2.0,native,volume_fraction,total_volume_um3,0.512
crop1038,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,total_voxels,64000000.0
crop1038,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,ecs_voxels,35129706.0
crop1038,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,ecs_primary_voxels,35129706.0
crop1038,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,ecs_bm_voxels,0.0
crop1038,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,cell_voxels,28870294.0
crop1038,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,ecs_fraction,0.54890165625
crop1038,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,cell_fraction,0.45109834375
crop1038,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,ecs_volume_um3,2.248301184
crop1038,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,cell_volume_um3,1.847698816
crop1038,Liver,Chemical,Space of Disse,Space of Disse,4.0,4.0,native,volume_fraction,total_volume_um3,4.096
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,native,volume_fraction,total_voxels,125000000.0
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,native,volume_fraction,ecs_voxels,5316575.0
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,native,volume_fraction,ecs_primary_voxels,5316575.0
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,native,volume_fraction,ecs_bm_voxels,0.0
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,native,volume_fraction,cell_voxels,119683425.0
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,native,volume_fraction,ecs_fraction,0.0425326
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,native,volume_fraction,cell_fraction,0.9574674
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,native,volume_fraction,ecs_volume_um3,0.0425326
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,native,volume_fraction,cell_volume_um3,0.9574674
crop1035,Cortex,Chemical,,Neuronal cell processes,2.0,2.0,native,volume_fraction,total_volume_um3,1.0
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,native,volume_fraction,total_voxels,108000000.0
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,native,volume_fraction,ecs_voxels,38423632.0
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,native,volume_fraction,ecs_primary_voxels,35552324.0
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,native,volume_fraction,ecs_bm_voxels,2871308.0
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,native,volume_fraction,cell_voxels,69576368.0
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,native,volume_fraction,ecs_fraction,0.35577437037037035
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,native,volume_fraction,cell_fraction,0.6442256296296296
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,native,volume_fraction,ecs_volume_um3,2.459112448
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,native,volume_fraction,cell_volume_um3,4.452887552
crop1026,Kidney,Chemical,Glomerular,Glomerular interstitium,4.0,4.0,native,volume_fraction,total_volume_um3,6.912
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,native,volume_fraction,total_voxels,96000000.0
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,native,volume_fraction,ecs_voxels,13863020.0
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,native,volume_fraction,ecs_primary_voxels,13863020.0
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,native,volume_fraction,ecs_bm_voxels,0.0
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,native,volume_fraction,cell_voxels,82136980.0
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,native,volume_fraction,ecs_fraction,0.14440645833333332
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,native,volume_fraction,cell_fraction,0.8555935416666667
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,native,volume_fraction,ecs_volume_um3,0.11090416
crop1045,Cortex,Chemical,,Neurovascular (mixed nerve fibers),2.0,2.0,native,volume_fraction,cell_volume_um3,0.65709584
