tissue,dataset,crop,prep,cell_id,voxels_8nm,volume_nm3,volume_um3,ecs_faces,total_faces,ecs_sa_nm2,total_sa_nm2,sa_v_ratio,sphericity
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,57,796,407552.0,0.0004,520,974,33280.0,62336.0,0.08165829,0.7988
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,58,272,139264.0,0.0001,286,286,18304.0,18304.0,0.13143382,0.7098
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,59,45020,23050240.0,0.0231,10059,13618,643776.0,871552.0,0.02792925,0.6084
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,60,1379,706048.0,0.0007,695,1142,44480.0,73088.0,0.06299855,0.8621
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,61,8867,4539904.0,0.0045,2380,4174,152320.0,267136.0,0.03355137,0.8705
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,62,16333,8362496.0,0.0084,6969,7236,446016.0,463104.0,0.05333527,0.4467
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,63,18511,9477632.0,0.0095,3999,5914,255936.0,378496.0,0.02700421,0.8462
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,64,4866,2491392.0,0.0025,1903,2628,121792.0,168192.0,0.04888512,0.7297
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,65,12212,6252544.0,0.0063,3731,5678,238784.0,363392.0,0.0381899,0.6874
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,66,221,113152.0,0.0001,180,320,11520.0,20480.0,0.10180995,0.9821
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,67,11486,5880832.0,0.0059,2344,4648,150016.0,297472.0,0.02550932,1.0503
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,68,7017,3592704.0,0.0036,2493,3146,159552.0,201344.0,0.04441,0.711
Cortex,jrc_mus-cortex-4,crop1139,Rapid HPF,69,1754,898048.0,0.0009,1007,1174,64448.0,75136.0,0.07176454,0.6985
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,1,6910177,3538010624.0,3.538,144069,320376,9220416.0,20504064.0,0.0026061,1.2178
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,2,195957,100329984.0,0.1003,43037,45800,2754368.0,2931200.0,0.02745309,0.3791
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,3,10540,5396480.0,0.0054,3015,3944,192960.0,252416.0,0.03575664,0.7711
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,4,108,55296.0,0.0001,114,182,7296.0,11648.0,0.13194444,0.962
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,5,1119,572928.0,0.0006,713,1080,45632.0,69120.0,0.07964701,0.7311
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,6,189453,96999936.0,0.097,33243,40498,2127552.0,2591872.0,0.02193354,0.4799
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,7,62776,32141312.0,0.0321,10485,13832,671040.0,885248.0,0.0208778,0.7285
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,8,4204,2152448.0,0.0022,1648,2460,105472.0,157440.0,0.04900095,0.7644
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,9,758920,388567040.0,0.3886,74184,91332,4747776.0,5845248.0,0.01221868,0.5424
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,10,429577,219943424.0,0.2199,57223,69840,3662272.0,4469760.0,0.01665097,0.4811
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,11,321043,164374016.0,0.1644,48917,56170,3130688.0,3594880.0,0.01904612,0.4635
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,12,203611,104248832.0,0.1042,24708,30420,1581312.0,1946880.0,0.01516863,0.6774
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,13,3878878,1985985536.0,1.986,228103,243786,14598592.0,15602304.0,0.0073508,0.5234
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,14,449595,230192640.0,0.2302,62406,72102,3993984.0,4614528.0,0.01735062,0.4548
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,15,1253526,641805312.0,0.6418,112245,123504,7183680.0,7904256.0,0.01119293,0.5009
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,16,15763,8070656.0,0.0081,5884,6554,376576.0,419456.0,0.0466599,0.5167
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,17,11794,6038528.0,0.006,3830,6292,245120.0,402688.0,0.04059267,0.6542
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,18,14734,7543808.0,0.0075,3816,5364,244224.0,343296.0,0.0323741,0.7617
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,19,81186,41567232.0,0.0416,13889,18950,888896.0,1212800.0,0.02138454,0.6528
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,20,758013,388102656.0,0.3881,63912,77436,4090368.0,4955904.0,0.0105394,0.6291
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,21,1799,921088.0,0.0009,704,1192,45056.0,76288.0,0.04891606,1.0161
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,22,5755,2946560.0,0.0029,3228,3474,206592.0,222336.0,0.07011295,0.4811
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,23,1938,992256.0,0.001,909,1146,58176.0,73344.0,0.05863003,0.827
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,24,873,446976.0,0.0004,442,796,28288.0,50944.0,0.06328751,0.9994
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,25,6556,3356672.0,0.0034,3632,4024,232448.0,257536.0,0.06924954,0.4664
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,26,11601,5939712.0,0.0059,2617,4418,167488.0,282752.0,0.028198,0.947
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,27,16165,8276480.0,0.0083,2841,5098,181824.0,326272.0,0.02196876,1.0883
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,28,4880,2498560.0,0.0025,1527,2660,97728.0,170240.0,0.03911373,0.9112
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,29,71362,36537344.0,0.0365,10367,16802,663488.0,1075328.0,0.01815917,0.8026
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,30,499,255488.0,0.0003,238,448,15232.0,28672.0,0.05961924,1.2783
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,32,37938,19424256.0,0.0194,8507,8654,544448.0,553856.0,0.02802928,0.6418
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,33,5759,2948608.0,0.0029,2303,3392,147392.0,217088.0,0.04998698,0.6747
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,34,2136,1093632.0,0.0011,1312,1312,83968.0,83968.0,0.07677903,0.6113
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,35,515,263680.0,0.0003,396,570,25344.0,36480.0,0.0961165,0.7846
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,36,25264,12935168.0,0.0129,4309,7004,275776.0,448256.0,0.02131986,0.9663
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,37,1080,552960.0,0.0006,605,746,38720.0,47744.0,0.07002315,0.8414
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,38,4443,2274816.0,0.0023,3124,3228,199936.0,206592.0,0.08789106,0.4184
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,39,556,284672.0,0.0003,514,514,32896.0,32896.0,0.11555755,0.6362
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,40,177194,90723328.0,0.0907,23496,29834,1503744.0,1909376.0,0.01657505,0.6493
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,41,1370,701440.0,0.0007,938,938,60032.0,60032.0,0.08558394,0.636
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,42,3187,1631744.0,0.0016,1682,1682,107648.0,107648.0,0.06597113,0.6227
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,43,63093,32303616.0,0.0323,18448,18448,1180672.0,1180672.0,0.03654922,0.4155
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,44,18020,9226240.0,0.0092,5254,5254,336256.0,336256.0,0.03644562,0.6327
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,45,136101,69683712.0,0.0697,22999,30678,1471936.0,1963392.0,0.0211231,0.5564
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,46,20453,10471936.0,0.0105,6018,6018,385152.0,385152.0,0.03677945,0.601
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,47,11289,5779968.0,0.0058,5456,5456,349184.0,349184.0,0.06041279,0.446
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,48,392,200704.0,0.0002,323,422,20672.0,27008.0,0.10299745,0.8019
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,49,4983,2551296.0,0.0026,1882,2818,120448.0,180352.0,0.04721052,0.7496
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,50,119951,61414912.0,0.0614,19151,27484,1225664.0,1758976.0,0.01995711,0.6142
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,51,153029,78350848.0,0.0784,31233,32710,1998912.0,2093440.0,0.02551232,0.443
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,52,656,335872.0,0.0003,450,640,28800.0,40960.0,0.08574695,0.8113
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,53,545082,279081984.0,0.2791,54205,61798,3469120.0,3955072.0,0.01243047,0.5953
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,54,1253,641536.0,0.0006,916,916,58624.0,58624.0,0.09138069,0.6136
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,55,3860,1976320.0,0.002,2406,2406,153984.0,153984.0,0.07791451,0.4946
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,56,1475081,755241472.0,0.7552,99235,124494,6351040.0,7967616.0,0.00840928,0.6315
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,57,669,342528.0,0.0003,582,582,37248.0,37248.0,0.10874439,0.6356
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,58,1432,733184.0,0.0007,1092,1092,69888.0,69888.0,0.09532123,0.5626
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,59,370558,189725696.0,0.1897,37619,50802,2407616.0,3251328.0,0.01268998,0.6632
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,60,1034,529408.0,0.0005,788,788,50432.0,50432.0,0.09526112,0.6275
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,61,234408,120016896.0,0.12,48628,49458,3112192.0,3165312.0,0.02593128,0.3781
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,62,170334,87211008.0,0.0872,21847,27154,1398208.0,1737856.0,0.01603247,0.6802
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,63,95646,48970752.0,0.049,22671,27098,1450944.0,1734272.0,0.02962879,0.4461
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,64,60841,31150592.0,0.0312,11914,11914,762496.0,762496.0,0.02447774,0.6279
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,65,108916,55764992.0,0.0558,15429,16756,987456.0,1072384.0,0.01770745,0.7148
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,66,513161,262738432.0,0.2627,81150,87314,5193600.0,5588096.0,0.01976719,0.382
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,67,19507,9987584.0,0.01,5724,5724,366336.0,366336.0,0.03667914,0.6122
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,68,8009,4100608.0,0.0041,3158,3158,202112.0,202112.0,0.0492883,0.613
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,69,20818,10658816.0,0.0107,5680,5680,363520.0,363520.0,0.0341051,0.6443
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,70,1326,678912.0,0.0007,946,946,60544.0,60544.0,0.08917798,0.617
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,71,6874,3519488.0,0.0035,2698,2698,172672.0,172672.0,0.04906168,0.648
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,72,15227,7796224.0,0.0078,3969,4580,254016.0,293120.0,0.03258193,0.7485
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,73,64178,32859136.0,0.0329,14269,16150,913216.0,1033600.0,0.02779184,0.5433
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,74,1474,754688.0,0.0008,642,1132,41088.0,72448.0,0.05444369,0.9756
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,75,584523,299275776.0,0.2993,53391,57620,3417024.0,3687680.0,0.01141764,0.6332
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,76,948,485376.0,0.0005,717,790,45888.0,50560.0,0.09454114,0.6509
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,77,9309,4766208.0,0.0048,2721,3716,174144.0,237824.0,0.03653722,0.7865
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,78,19616,10043392.0,0.01,5552,5552,355328.0,355328.0,0.03537928,0.6335
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,79,3149,1612288.0,0.0016,1650,1650,105600.0,105600.0,0.06549698,0.6297
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,80,399903,204750336.0,0.2048,37188,49894,2380032.0,3193216.0,0.01162407,0.7059
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,81,276874,141759488.0,0.1418,30679,33264,1963456.0,2128896.0,0.01385061,0.6696
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,82,2360,1208320.0,0.0012,1356,1356,86784.0,86784.0,0.07182203,0.6322
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,83,28567,14626304.0,0.0146,4735,7060,303040.0,451840.0,0.02071884,0.9544
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,84,14287,7314944.0,0.0073,4706,4706,301184.0,301184.0,0.04117379,0.6051
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,85,177435,90846720.0,0.0908,24707,38672,1581248.0,2475008.0,0.01740567,0.6181
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,86,98634,50500608.0,0.0505,15651,19136,1001664.0,1224704.0,0.01983469,0.6596
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,87,30272,15499264.0,0.0155,7358,7358,470912.0,470912.0,0.03038286,0.6384
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,88,79922,40920064.0,0.0409,10240,15114,655360.0,967296.0,0.01601562,0.8763
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,89,2324,1189888.0,0.0012,911,1708,58304.0,109312.0,0.04899957,0.9314
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,90,12745,6525440.0,0.0065,4390,4390,280960.0,280960.0,0.0430561,0.6011
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,91,19395,9930240.0,0.0099,5502,6358,352128.0,406912.0,0.03546017,0.6345
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,92,1334,683008.0,0.0007,962,962,61568.0,61568.0,0.09014243,0.6092
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,93,6337,3244544.0,0.0032,3984,3984,254976.0,254976.0,0.07858608,0.4157
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,94,29920,15319040.0,0.0153,6564,7078,420096.0,452992.0,0.02742313,0.7101
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,95,16136,8261632.0,0.0083,5697,6076,364608.0,388864.0,0.04413268,0.542
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,96,13932,7133184.0,0.0071,4426,4426,283264.0,283264.0,0.03971074,0.6326
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,97,6124,3135488.0,0.0031,2347,2614,150208.0,167296.0,0.04790578,0.6897
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,98,4838,2477056.0,0.0025,1628,2402,104192.0,153728.0,0.04206284,0.8497
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,99,6143,3145216.0,0.0031,3149,3624,201536.0,231936.0,0.064077,0.5151
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,100,16124,8255488.0,0.0083,3250,4514,208000.0,288896.0,0.02519536,0.9497
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,101,10902,5581824.0,0.0056,2536,3992,162304.0,255488.0,0.02907723,0.9376
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,102,13545,6935040.0,0.0069,3387,4580,216768.0,293120.0,0.03125692,0.8113
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,103,2727,1396224.0,0.0014,1532,1532,98048.0,98048.0,0.07022369,0.6161
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,104,5252,2689024.0,0.0027,1868,2726,119552.0,174464.0,0.04445925,0.7822
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,105,7746,3965952.0,0.004,2726,3568,174464.0,228352.0,0.04399045,0.6945
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,106,11168,5718016.0,0.0057,3817,5332,244288.0,341248.0,0.04272251,0.633
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,107,9464,4845568.0,0.0048,1946,3464,124544.0,221696.0,0.02570266,1.1119
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,108,9481,4854272.0,0.0049,2397,4058,153408.0,259712.0,0.03160268,0.9038
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,109,11724,6002688.0,0.006,3056,4266,195584.0,273024.0,0.03258274,0.8167
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,110,9926,5082112.0,0.0051,3054,4002,195456.0,256128.0,0.0384596,0.7314
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,111,8039,4115968.0,0.0041,2499,3442,159936.0,220288.0,0.03885744,0.7766
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,112,3391,1736192.0,0.0017,1302,1656,83328.0,105984.0,0.04799469,0.8383
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,113,923,472576.0,0.0005,445,746,28480.0,47744.0,0.06026544,1.0302
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,114,1024,524288.0,0.0005,610,772,39040.0,49408.0,0.07446289,0.8054
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,115,264,135168.0,0.0001,203,350,12992.0,22400.0,0.09611742,0.9804
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,116,1841,942592.0,0.0009,1063,1500,68032.0,96000.0,0.07217545,0.6834
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,117,548,280576.0,0.0003,367,548,23488.0,35072.0,0.0837135,0.8824
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,118,1590,814080.0,0.0008,858,1248,54912.0,79872.0,0.06745283,0.7678
Cortex,jrc_mus-cortex-4,crop1141,Rapid HPF,119,1377,705024.0,0.0007,709,986,45376.0,63104.0,0.06436093,0.8442
